"Filename","mean(exx)","stdev(exx)","mean(eyy)","stdev(eyy)","mean(exy)","stdev(exy)"
"BY60C-8_page_0116.out",-0.00153159,0.000339869,0.0045585,0.00040278,-6.94762e-05,0.000143404
"BY60C-8_page_0117.out",-0.00141608,0.000309736,0.00421557,0.000390912,-5.31927e-05,0.00015861
"BY60C-8_page_0118.out",-0.00129768,0.000296417,0.00385977,0.00039434,-5.67534e-05,0.000153549
"BY60C-8_page_0119.out",-0.00119564,0.000296379,0.00352301,0.000358073,-6.01405e-05,0.00015358
"BY60C-8_page_0120.out",-0.00110056,0.000284329,0.00316659,0.000357458,-5.03041e-05,0.000144036
"BY60C-8_page_0121.out",-0.000985215,0.000299427,0.00282922,0.000332371,-4.93071e-05,0.000155227
"BY60C-8_page_0122.out",-0.000864144,0.000320011,0.00248781,0.000321303,-3.89598e-05,0.000156358
"BY60C-8_page_0123.out",-0.000760323,0.000295019,0.00215057,0.000305576,-4.78571e-05,0.000155317
"BY60C-8_page_0124.out",-0.000662268,0.000296374,0.00182066,0.000293368,-3.75742e-05,0.00013793
"BY60C-8_page_0125.out",-0.000705069,0.000308765,0.00200833,0.000311742,-3.76307e-05,0.000144492
"BY60C-8_page_0126.out",-0.000797492,0.000329899,0.00231132,0.000301035,-4.68123e-05,0.000146584
"BY60C-8_page_0127.out",-0.000924622,0.000345157,0.00260437,0.000338296,-4.21334e-05,0.00017067
"BY60C-8_page_0128.out",-0.00101377,0.000333208,0.0029286,0.000344067,-5.77749e-05,0.00016016
"BY60C-8_page_0129.out",-0.00110579,0.00032246,0.00327266,0.000330206,-5.12864e-05,0.000145901
"BY60C-8_page_0130.out",-0.00121413,0.000333467,0.00358158,0.00036023,-5.40403e-05,0.000151527
"BY60C-8_page_0131.out",-0.00130996,0.000322213,0.00391268,0.000375559,-5.17582e-05,0.000159178
"BY60C-8_page_0132.out",-0.00142056,0.000334487,0.00423755,0.000391509,-6.44647e-05,0.000166767
"BY60C-8_page_0133.out",-0.00153931,0.000359706,0.00456064,0.000408492,-6.41034e-05,0.000167259
"BY60C-8_page_0134.out",-0.00161501,0.000352214,0.00490283,0.000404075,-8.22538e-05,0.000175894
"BY60C-8_page_0135.out",-0.00172803,0.000324742,0.00524963,0.000420161,-7.38773e-05,0.000188227
"BY60C-8_page_0136.out",-0.00184395,0.000341429,0.00557881,0.000457745,-7.28321e-05,0.000184025
"BY60C-8_page_0137.out",-0.00196154,0.000353094,0.00590352,0.000468106,-7.61685e-05,0.000185326
"BY60C-8_page_0138.out",-0.0020669,0.000362459,0.00624981,0.000495051,-9.61485e-05,0.000199939
"BY60C-8_page_0139.out",-0.00218025,0.000361607,0.00655888,0.000515628,-8.40874e-05,0.000189488
"BY60C-8_page_0140.out",-0.00229083,0.000394887,0.00690869,0.000523283,-8.03026e-05,0.000217338
"BY60C-8_page_0141.out",-0.00237822,0.000374923,0.00724349,0.000540116,-9.56425e-05,0.000224199
"BY60C-8_page_0142.out",-0.00250049,0.000385054,0.00755703,0.000574457,-9.27449e-05,0.000203494
"BY60C-8_page_0143.out",-0.00262875,0.000405675,0.00789175,0.000560895,-0.000104106,0.000220622
"BY60C-8_page_0144.out",-0.00271075,0.000399214,0.00825914,0.000583926,-9.57773e-05,0.000228825
"BY60C-8_page_0145.out",-0.0028375,0.000424094,0.00857721,0.00060908,-0.000106334,0.000220065
"BY60C-8_page_0146.out",-0.00296075,0.000435039,0.00894121,0.000633257,-0.000101049,0.000235124
"BY60C-8_page_0147.out",-0.00304854,0.000420022,0.00931234,0.000635216,-0.000112581,0.000239102
"BY60C-8_page_0148.out",-0.00318558,0.000416681,0.0096928,0.000665889,-0.000109789,0.000240598
"BY60C-8_page_0149.out",-0.00331767,0.000427383,0.0100675,0.0007031,-0.00011239,0.000255866
"BY60C-8_page_0150.out",-0.00343831,0.000434936,0.0104757,0.000730219,-0.000124339,0.000259139
"BY60C-8_page_0151.out",-0.0035512,0.000428783,0.0108697,0.00076007,-0.000118048,0.000246639
"BY60C-8_page_0152.out",-0.00367082,0.000420052,0.0111867,0.000798007,-0.000126359,0.000274338
"BY60C-8_page_0153.out",-0.00359045,0.000426002,0.0109692,0.000792627,-0.000122514,0.000253743
"BY60C-8_page_0154.out",-0.00348965,0.000441611,0.0106864,0.000792636,-0.00011534,0.000250109
"BY60C-8_page_0155.out",-0.00340189,0.000452245,0.0103676,0.000783234,-0.000127736,0.00026223
"BY60C-8_page_0156.out",-0.00329003,0.000446103,0.0100557,0.000751406,-0.000114801,0.00025507
"BY60C-8_page_0157.out",-0.00319909,0.000472162,0.00975876,0.000727635,-0.000105116,0.000247333
"BY60C-8_page_0158.out",-0.00309827,0.000455046,0.00945382,0.000727653,-0.000114749,0.000240703
"BY60C-8_page_0159.out",-0.0030199,0.000456891,0.00910585,0.000728322,-0.000106183,0.000244783
"BY60C-8_page_0160.out",-0.00287858,0.000416591,0.00880806,0.000724384,-0.000106409,0.000237873
"BY60C-8_page_0161.out",-0.00278685,0.000414745,0.00846848,0.000710919,-0.00010817,0.000235774
"BY60C-8_page_0162.out",-0.00268945,0.000447419,0.00813356,0.000685076,-9.37529e-05,0.000230827
"BY60C-8_page_0163.out",-0.00256968,0.000411874,0.00781633,0.000674132,-8.48745e-05,0.000228586
"BY60C-8_page_0164.out",-0.0024541,0.000407652,0.00749049,0.000658491,-0.000102289,0.000251646
"BY60C-8_page_0165.out",-0.00235629,0.000413321,0.00712373,0.00065598,-9.88615e-05,0.000230373
"BY60C-8_page_0166.out",-0.00224765,0.000422166,0.00679973,0.000620414,-9.22284e-05,0.000223109
"BY60C-8_page_0167.out",-0.00214545,0.000411592,0.00644245,0.000608011,-7.64455e-05,0.000218342
"BY60C-8_page_0168.out",-0.0020194,0.000452017,0.00609175,0.000577856,-8.59172e-05,0.0002186
"BY60C-8_page_0169.out",-0.00189371,0.000399385,0.0057401,0.00058809,-7.34204e-05,0.00020427
"BY60C-8_page_0170.out",-0.0017852,0.000420633,0.00540598,0.000547261,-7.82018e-05,0.000203861
"BY60C-8_page_0171.out",-0.00167689,0.00043043,0.00502816,0.00051447,-8.31876e-05,0.000197674
"BY60C-8_page_0172.out",-0.00155837,0.000437725,0.004675,0.00049685,-7.39208e-05,0.000200336
"BY60C-8_page_0173.out",-0.00144223,0.000411806,0.00432096,0.000481178,-5.8241e-05,0.000206844
"BY60C-8_page_0174.out",-0.00134572,0.000452623,0.00392532,0.000474827,-5.95418e-05,0.000192749
"BY60C-8_page_0175.out",-0.00121683,0.000457415,0.00357775,0.000441895,-6.76253e-05,0.000193254
"BY60C-8_page_0176.out",-0.00110172,0.000424923,0.00321414,0.000419604,-6.10865e-05,0.000195954
"BY60C-8_page_0177.out",-0.00100607,0.000446816,0.00284417,0.00042022,-4.37925e-05,0.000202307
"BY60C-8_page_0178.out",-0.00103298,0.000446294,0.00297717,0.000439857,-4.82729e-05,0.00019694
"BY60C-8_page_0179.out",-0.00111895,0.000436606,0.00329716,0.000425001,-6.15187e-05,0.000198465
"BY60C-8_page_0180.out",-0.00122257,0.000448335,0.00360202,0.000462087,-5.31254e-05,0.000203847
"BY60C-8_page_0181.out",-0.00132816,0.000429636,0.00393842,0.000480469,-6.13296e-05,0.000207203
"BY60C-8_page_0182.out",-0.00144259,0.000450433,0.00429994,0.000476473,-6.32526e-05,0.000215652
"BY60C-8_page_0183.out",-0.00154046,0.000431811,0.00462219,0.000516115,-6.73131e-05,0.000208656
"BY60C-8_page_0184.out",-0.00164369,0.000432574,0.00496789,0.000525032,-7.70249e-05,0.000208572
"BY60C-8_page_0185.out",-0.00175766,0.000447778,0.00532583,0.000526278,-7.63874e-05,0.00022323
"BY60C-8_page_0186.out",-0.00187086,0.000464747,0.00567853,0.000547134,-6.66572e-05,0.000231074
"BY60C-8_page_0187.out",-0.00199378,0.000452621,0.00599385,0.000580658,-8.36264e-05,0.000228927
"BY60C-8_page_0188.out",-0.00209571,0.000455084,0.00634933,0.000602077,-8.88661e-05,0.000246799
"BY60C-8_page_0189.out",-0.00220732,0.000457789,0.00667066,0.000644289,-9.00818e-05,0.000236447
"BY60C-8_page_0190.out",-0.00231613,0.000468341,0.00701812,0.000637472,-9.41625e-05,0.000245719
"BY60C-8_page_0191.out",-0.00242512,0.00046202,0.00736598,0.000663639,-9.69956e-05,0.000252015
"BY60C-8_page_0192.out",-0.00254743,0.000476134,0.00772458,0.00067679,-8.51389e-05,0.000239253
"BY60C-8_page_0193.out",-0.00267179,0.000500247,0.00804233,0.00068412,-8.83538e-05,0.000245334
"BY60C-8_page_0194.out",-0.00277246,0.000493899,0.00840094,0.000695547,-9.8491e-05,0.000266603
"BY60C-8_page_0195.out",-0.00287829,0.000482878,0.00874031,0.000743452,-9.94382e-05,0.000269193
"BY60C-8_page_0196.out",-0.00298298,0.000484457,0.00907658,0.00073666,-0.000101094,0.000268418
"BY60C-8_page_0197.out",-0.00309506,0.000526611,0.00942533,0.000755578,-0.000110509,0.00027441
"BY60C-8_page_0198.out",-0.0031952,0.000510579,0.00978302,0.000760831,-0.000101656,0.000274659
"BY60C-8_page_0199.out",-0.00332047,0.000503455,0.0101037,0.000799663,-0.000111957,0.000298871
"BY60C-8_page_0200.out",-0.00344037,0.000497411,0.010462,0.000803809,-0.000109094,0.000296169
"BY60C-8_page_0201.out",-0.00354507,0.000497105,0.0108433,0.000813682,-0.00010208,0.00028482
"BY60C-8_page_0202.out",-0.0036522,0.000531204,0.0111707,0.000837965,-0.00011746,0.000296667
"BY60C-8_page_0203.out",-0.00376803,0.000520105,0.0115437,0.000864045,-0.000120978,0.000311505
"BY60C-8_page_0204.out",-0.0038892,0.000534317,0.0119072,0.0009042,-0.000122091,0.000289096
"BY60C-8_page_0205.out",-0.00401899,0.000518723,0.0122661,0.000919082,-0.000141891,0.000321408
"BY60C-8_page_0206.out",-0.00413699,0.000541533,0.012664,0.00093421,-0.00012902,0.00032157
"BY60C-8_page_0207.out",-0.00425299,0.000546677,0.0130346,0.0009968,-0.000135034,0.000319092
"BY60C-8_page_0208.out",-0.00437923,0.000555887,0.0134147,0.00100956,-0.000152479,0.000323932
"BY60C-8_page_0209.out",-0.00451237,0.000576139,0.013804,0.00105657,-0.000146323,0.000338962
"BY60C-8_page_0210.out",-0.00443017,0.000565847,0.0136369,0.00104103,-0.000138648,0.000321559
"BY60C-8_page_0211.out",-0.00434102,0.000542439,0.013336,0.00103006,-0.00015762,0.000315192
"BY60C-8_page_0212.out",-0.00424203,0.000546509,0.013031,0.00102971,-0.000139806,0.000314661
"BY60C-8_page_0213.out",-0.00414879,0.000557496,0.0127319,0.00101385,-0.000139564,0.000345677
"BY60C-8_page_0214.out",-0.00404835,0.000547937,0.012404,0.00099903,-0.000135848,0.000322697
"BY60C-8_page_0215.out",-0.00394409,0.000534848,0.012084,0.000982392,-0.000138228,0.000308261
"BY60C-8_page_0216.out",-0.00384929,0.00056346,0.0117732,0.000971211,-0.000121417,0.000308779
"BY60C-8_page_0217.out",-0.00374288,0.000550193,0.0114392,0.000951878,-0.000129488,0.000316391
"BY60C-8_page_0218.out",-0.00362268,0.000553891,0.0111021,0.0009511,-0.000123017,0.000304409
"BY60C-8_page_0219.out",-0.00350996,0.000543723,0.0107955,0.000928282,-0.000117596,0.000289833
"BY60C-8_page_0220.out",-0.00342421,0.000548278,0.0104397,0.00090659,-0.000115861,0.000307657
"BY60C-8_page_0221.out",-0.00330907,0.00054803,0.0100959,0.000898019,-0.000122432,0.00029158
"BY60C-8_page_0222.out",-0.00318821,0.000556045,0.00977742,0.000872864,-0.000107683,0.000285204
"BY60C-8_page_0223.out",-0.00308442,0.000562783,0.00942889,0.000866085,-0.000123543,0.00027771
"BY60C-8_page_0224.out",-0.00299197,0.000567756,0.00906802,0.000857541,-0.000112495,0.000282198
"BY60C-8_page_0225.out",-0.00285877,0.00055147,0.00872156,0.00085174,-0.000106833,0.000297606
"BY60C-8_page_0226.out",-0.00276384,0.000560636,0.00835185,0.000803276,-9.93497e-05,0.000270356
"BY60C-8_page_0227.out",-0.002624,0.000533886,0.0080099,0.000766585,-9.8295e-05,0.000288713
"BY60C-8_page_0228.out",-0.00252778,0.000543886,0.00764367,0.000775861,-9.22323e-05,0.000277288
"BY60C-8_page_0229.out",-0.00240261,0.000539461,0.00728724,0.000771752,-0.000101149,0.000273644
"BY60C-8_page_0230.out",-0.00227745,0.000551092,0.00690311,0.000727317,-8.51868e-05,0.000266509
"BY60C-8_page_0231.out",-0.00216086,0.000546505,0.00653651,0.000716685,-8.88914e-05,0.000250126
"BY60C-8_page_0232.out",-0.00205344,0.000529786,0.00616097,0.000687995,-9.21733e-05,0.000260891
"BY60C-8_page_0233.out",-0.00191676,0.00055397,0.00578591,0.000679284,-7.9663e-05,0.000264572
"BY60C-8_page_0234.out",-0.00181017,0.000550081,0.00543138,0.00063869,-6.50229e-05,0.000259171
"BY60C-8_page_0235.out",-0.00167349,0.000521512,0.0050327,0.000612878,-8.4459e-05,0.000247345
"BY60C-8_page_0236.out",-0.00154875,0.000538379,0.00466002,0.000612261,-7.88924e-05,0.000253737
"BY60C-8_page_0237.out",-0.0014499,0.000539153,0.00431237,0.000559177,-6.48254e-05,0.000243247
"BY60C-8_page_0238.out",-0.00134073,0.000522357,0.00394209,0.000546483,-7.8556e-05,0.000244278
"BY60C-8_page_0239.out",-0.00139617,0.000532759,0.0041275,0.000561079,-6.71412e-05,0.000236927
"BY60C-8_page_0240.out",-0.00149109,0.00055878,0.00445565,0.000581612,-7.3277e-05,0.000258053
"BY60C-8_page_0241.out",-0.00160304,0.00055112,0.00478545,0.000621435,-8.66557e-05,0.000249104
"BY60C-8_page_0242.out",-0.00170661,0.000537891,0.00513828,0.000618919,-8.23097e-05,0.00026516
"BY60C-8_page_0243.out",-0.00181332,0.000526975,0.0054864,0.000657262,-6.73843e-05,0.000266555
"BY60C-8_page_0244.out",-0.00193865,0.000572751,0.00582071,0.000667906,-8.04937e-05,0.000279102
"BY60C-8_page_0245.out",-0.00204439,0.000533829,0.00618142,0.000685864,-8.73488e-05,0.000276005
"BY60C-8_page_0246.out",-0.00216045,0.000563859,0.00652178,0.000735569,-9.0373e-05,0.000285797
"BY60C-8_page_0247.out",-0.00227678,0.000581033,0.00689139,0.000753098,-9.21142e-05,0.000298744
"BY60C-8_page_0248.out",-0.00238236,0.000561833,0.00726005,0.000750099,-9.0878e-05,0.000288169
"BY60C-8_page_0249.out",-0.00251051,0.000593546,0.00761808,0.000776544,-0.000105895,0.000298944
"BY60C-8_page_0250.out",-0.00262135,0.000596062,0.00794961,0.000782609,-0.000101002,0.000298952
"BY60C-8_page_0251.out",-0.0027342,0.000599979,0.00831059,0.00080897,-0.000108492,0.000298599
"BY60C-8_page_0252.out",-0.00286204,0.000619807,0.00866967,0.00082355,-0.000112627,0.000300643
"BY60C-8_page_0253.out",-0.00296688,0.000596361,0.00901501,0.000835209,-0.0001098,0.000305937
"BY60C-8_page_0254.out",-0.00305287,0.000620538,0.00939212,0.000850472,-0.000109226,0.000309871
"BY60C-8_page_0255.out",-0.0031899,0.000632927,0.00973865,0.000862756,-0.000120241,0.000311217
"BY60C-8_page_0256.out",-0.00330362,0.000624329,0.0100861,0.000879424,-0.000123647,0.000320351
"BY60C-8_page_0257.out",-0.00339868,0.0006327,0.0104538,0.000885024,-0.000122221,0.000331808
"BY60C-8_page_0258.out",-0.00351966,0.000635176,0.0107921,0.000930322,-0.000113856,0.000312672
"BY60C-8_page_0259.out",-0.00362331,0.000623184,0.0111411,0.000934305,-0.000126671,0.000326849
"BY60C-8_page_0260.out",-0.00375761,0.000641186,0.0115061,0.000934997,-0.000127607,0.000349451
"BY60C-8_page_0261.out",-0.00385971,0.000620143,0.0118572,0.000966385,-0.000135564,0.000335176
"BY60C-8_page_0262.out",-0.00396769,0.000602857,0.0121963,0.000991318,-0.000140367,0.000338771
"BY60C-8_page_0263.out",-0.00408648,0.000619849,0.0125417,0.00101689,-0.000131152,0.000363575
"BY60C-8_page_0264.out",-0.00420366,0.000630068,0.0129161,0.00103982,-0.000137578,0.000367507
"BY60C-8_page_0265.out",-0.00429724,0.000659402,0.0132437,0.00107191,-0.0001495,0.000351647
"BY60C-8_page_0266.out",-0.00443669,0.000665633,0.01363,0.00105272,-0.000154893,0.000372955
"BY60C-8_page_0267.out",-0.00454738,0.000669946,0.0139755,0.00110944,-0.000157543,0.000391892
"BY60C-8_page_0268.out",-0.00466388,0.000672591,0.0143291,0.00112909,-0.000169622,0.000374753
"BY60C-8_page_0269.out",-0.00479072,0.000680426,0.0147204,0.00114146,-0.000165872,0.000375302
"BY60C-8_page_0270.out",-0.00491333,0.000682556,0.0150993,0.00117509,-0.000165484,0.000381198
"BY60C-8_page_0271.out",-0.00502293,0.000714326,0.0154773,0.0012041,-0.000187537,0.00040944
"BY60C-8_page_0272.out",-0.00515454,0.000702949,0.0158711,0.00120263,-0.000174416,0.000409632
"BY60C-8_page_0273.out",-0.00526506,0.000703461,0.0162442,0.00125941,-0.000177519,0.00039892
"BY60C-8_page_0274.out",-0.00532672,0.000737042,0.0164146,0.00126733,-0.000175266,0.000416739
"BY60C-8_page_0275.out",-0.00523408,0.000734526,0.0160942,0.00127916,-0.000166597,0.000408118
"BY60C-8_page_0276.out",-0.0051255,0.000713535,0.015811,0.00125709,-0.000175744,0.000397851
"BY60C-8_page_0277.out",-0.00503149,0.000722246,0.0154855,0.00125547,-0.000180686,0.000391398
"BY60C-8_page_0278.out",-0.00493962,0.000705677,0.0151611,0.0012704,-0.000159948,0.000394019
"BY60C-8_page_0279.out",-0.00481683,0.000705747,0.0148834,0.00121955,-0.000142268,0.00038058
"BY60C-8_page_0280.out",-0.00472419,0.000697559,0.0145529,0.00120299,-0.000159058,0.000375228
"BY60C-8_page_0281.out",-0.00463411,0.000707401,0.0142005,0.00120713,-0.000146731,0.0003799
"BY60C-8_page_0282.out",-0.00451021,0.000682725,0.013874,0.00118204,-0.000132243,0.000377326
"BY60C-8_page_0283.out",-0.00438924,0.000710713,0.0135396,0.00115796,-0.000154891,0.000362716
"BY60C-8_page_0284.out",-0.00429667,0.000697019,0.0132043,0.0011556,-0.000134741,0.000375421
"BY60C-8_page_0285.out",-0.00418874,0.000711803,0.0128583,0.00115139,-0.000134085,0.000368032
"BY60C-8_page_0286.out",-0.00407726,0.000729417,0.012498,0.0011177,-0.000125473,0.000368583
"BY60C-8_page_0287.out",-0.00394353,0.000688681,0.0121684,0.00107863,-0.000133538,0.000345604
"BY60C-8_page_0288.out",-0.00383202,0.00071813,0.0118249,0.0010803,-0.000133226,0.000356531
"BY60C-8_page_0289.out",-0.0037369,0.000737459,0.0114579,0.00104473,-0.000129056,0.000359488
"BY60C-8_page_0290.out",-0.0036178,0.000712565,0.0110898,0.00103703,-0.000121292,0.000348491
"BY60C-8_page_0291.out",-0.00349962,0.000717338,0.0107423,0.00103451,-0.000110583,0.00034892
"BY60C-8_page_0292.out",-0.00340215,0.000723544,0.0103498,0.00102176,-0.00012391,0.000367872
"BY60C-8_page_0293.out",-0.0032821,0.00071696,0.0099864,0.000996391,-0.000109787,0.000333106
"BY60C-8_page_0294.out",-0.003128,0.000686965,0.00964418,0.000952979,-0.000100671,0.000333011
"BY60C-8_page_0295.out",-0.00303813,0.000707291,0.00924868,0.000959916,-9.91403e-05,0.000353254
"BY60C-8_page_0296.out",-0.00292523,0.000711367,0.0088731,0.000939293,-9.36086e-05,0.000346584
"BY60C-8_page_0297.out",-0.00278131,0.000706326,0.00850983,0.000908342,-0.000102816,0.000345662
"BY60C-8_page_0298.out",-0.00267656,0.000706636,0.00811255,0.000894009,-9.31553e-05,0.000343026
"BY60C-8_page_0299.out",-0.00255275,0.000713159,0.00774313,0.000844666,-9.53898e-05,0.00033236
"BY60C-8_page_0300.out",-0.00241643,0.000704675,0.00735169,0.000836337,-9.30139e-05,0.000329455
"BY60C-8_page_0301.out",-0.00229915,0.000717213,0.00695933,0.000817136,-9.28438e-05,0.000326342
"BY60C-8_page_0302.out",-0.00217015,0.000672685,0.00658189,0.000800283,-8.32547e-05,0.000333462
"BY60C-8_page_0303.out",-0.00206611,0.000671508,0.00619653,0.000743596,-8.62102e-05,0.000324201
"BY60C-8_page_0304.out",-0.00192993,0.000692906,0.00580148,0.000741023,-6.74865e-05,0.000312777
"BY60C-8_page_0305.out",-0.00181046,0.000686868,0.00541682,0.000712083,-5.98155e-05,0.000315805
"BY60C-8_page_0306.out",-0.00170374,0.000698929,0.00512567,0.000686925,-7.16049e-05,0.000328333
"BY60C-8_page_0307.out",-0.00178253,0.000723611,0.00537353,0.000709489,-4.63322e-05,0.000324824
"BY60C-8_page_0308.out",-0.00186635,0.000696531,0.00568997,0.000707941,-6.7108e-05,0.000317114
"BY60C-8_page_0309.out",-0.00199628,0.000692939,0.00604056,0.000726937,-8.02843e-05,0.000322118
"BY60C-8_page_0310.out",-0.00213147,0.000711931,0.00639814,0.000771094,-7.73104e-05,0.000323445
"BY60C-8_page_0311.out",-0.00222153,0.000736247,0.00674252,0.000803076,-8.10439e-05,0.000345647
"BY60C-8_page_0312.out",-0.00234723,0.000721493,0.0071082,0.000827388,-9.39088e-05,0.000333308
"BY60C-8_page_0313.out",-0.00245918,0.000741051,0.00748015,0.0008296,-8.50133e-05,0.000341927
"BY60C-8_page_0314.out",-0.00258362,0.000736498,0.00782231,0.000861704,-0.000100799,0.000357256
"BY60C-8_page_0315.out",-0.00269946,0.00074514,0.00820971,0.000892654,-0.000107524,0.000367921
"BY60C-8_page_0316.out",-0.00280246,0.000724636,0.00857933,0.000917193,-0.000105688,0.000366689
"BY60C-8_page_0317.out",-0.00291867,0.000762849,0.00893345,0.000928741,-0.000110095,0.000376851
"BY60C-8_page_0318.out",-0.00302612,0.000757888,0.00931542,0.000937168,-0.000112555,0.000364968
"BY60C-8_page_0319.out",-0.00315618,0.000754807,0.00968177,0.000947044,-0.000109506,0.000367964
"BY60C-8_page_0320.out",-0.00328616,0.000761781,0.0100267,0.00098668,-0.000112574,0.000374029
"BY60C-8_page_0321.out",-0.0033953,0.000768585,0.0104055,0.000999488,-0.000118485,0.000381057
"BY60C-8_page_0322.out",-0.00348459,0.000748062,0.0107765,0.00102755,-0.000105967,0.000380719
"BY60C-8_page_0323.out",-0.00362991,0.000754762,0.0111333,0.00103169,-0.000122415,0.000390426
"BY60C-8_page_0324.out",-0.00373726,0.000761114,0.0114976,0.00105945,-0.000124728,0.000398077
"BY60C-8_page_0325.out",-0.00385634,0.000760046,0.0118645,0.00107492,-0.000131878,0.000386233
"BY60C-8_page_0326.out",-0.00394917,0.000737693,0.0122064,0.0011023,-0.000132282,0.000398064
"BY60C-8_page_0327.out",-0.004095,0.000772695,0.0125819,0.00109374,-0.000129218,0.000404699
"BY60C-8_page_0328.out",-0.00419988,0.000751762,0.012931,0.001157,-0.000134077,0.000408835
"BY60C-8_page_0329.out",-0.0043076,0.000750719,0.0132813,0.00115594,-0.000149428,0.000408854
"BY60C-8_page_0330.out",-0.00444305,0.000783286,0.0136482,0.00117335,-0.000144647,0.000426218
"BY60C-8_page_0331.out",-0.00455444,0.000805251,0.0140095,0.00120248,-0.0001407,0.000423423
"BY60C-8_page_0332.out",-0.00466325,0.000809095,0.0143511,0.00121615,-0.000156804,0.000436164
"BY60C-8_page_0333.out",-0.00478251,0.00079313,0.0147131,0.00122167,-0.000156891,0.00042218
"BY60C-8_page_0334.out",-0.00488548,0.000819358,0.0150766,0.0012524,-0.000146787,0.000438655
"BY60C-8_page_0335.out",-0.0049991,0.000828187,0.0154281,0.00126588,-0.00016912,0.000447132
"BY60C-8_page_0336.out",-0.00511549,0.000828368,0.0158131,0.00124678,-0.000175613,0.000453888
"BY60C-8_page_0337.out",-0.00524747,0.000824654,0.0161751,0.00129742,-0.000166673,0.000449577
"BY60C-8_page_0338.out",-0.00536987,0.000865999,0.0165359,0.00130686,-0.00019444,0.000455546
"BY60C-8_page_0339.out",-0.00547754,0.000838121,0.0169295,0.00132859,-0.000187981,0.000462192
"BY60C-8_page_0340.out",-0.00560102,0.000854479,0.0172935,0.001371,-0.000181341,0.000456271
"BY60C-8_page_0341.out",-0.0057318,0.000866566,0.0176682,0.0013858,-0.000188655,0.000463593
"BY60C-8_page_0342.out",-0.00585397,0.000874947,0.0180842,0.0014318,-0.000203529,0.000473035
"BY60C-8_page_0343.out",-0.00597482,0.000864938,0.0184439,0.00146714,-0.000212781,0.000470156
"BY60C-8_page_0344.out",-0.00609947,0.000883673,0.0188323,0.00147594,-0.00021016,0.00048802
"BY60C-8_page_0345.out",-0.00619342,0.000908612,0.0191102,0.00151261,-0.000199468,0.000502997
"BY60C-8_page_0346.out",-0.00609797,0.000850877,0.0188536,0.00149782,-0.000203564,0.000485108
"BY60C-8_page_0347.out",-0.00600083,0.000871503,0.0185352,0.00150086,-0.000194162,0.000479863
"BY60C-8_page_0348.out",-0.00591877,0.000889662,0.0182127,0.00149731,-0.000188056,0.000475468
"BY60C-8_page_0349.out",-0.00580177,0.000870993,0.0178937,0.00144996,-0.000186903,0.000468405
"BY60C-8_page_0350.out",-0.0056884,0.000900324,0.0175567,0.00144131,-0.000183189,0.000453988
"BY60C-8_page_0351.out",-0.00556046,0.000867493,0.0172527,0.00141395,-0.000172263,0.00045551
"BY60C-8_page_0352.out",-0.00548849,0.000876847,0.0169142,0.00142598,-0.000184488,0.000457722
"BY60C-8_page_0353.out",-0.00536981,0.000890471,0.0165729,0.00143316,-0.000167067,0.000445981
"BY60C-8_page_0354.out",-0.00526024,0.000822468,0.0162556,0.00139623,-0.000164606,0.000434693
"BY60C-8_page_0355.out",-0.00514582,0.000864341,0.0159157,0.00138256,-0.000165417,0.000454471
"BY60C-8_page_0356.out",-0.00503947,0.000865753,0.015559,0.00136735,-0.000168121,0.000441642
"BY60C-8_page_0357.out",-0.00493302,0.000875595,0.0152227,0.00135481,-0.000138234,0.000452738
"BY60C-8_page_0358.out",-0.00482526,0.000849033,0.0148687,0.00132067,-0.000148035,0.000445301
"BY60C-8_page_0359.out",-0.00472549,0.000867642,0.0144966,0.00133085,-0.000158491,0.000436441
"BY60C-8_page_0360.out",-0.0045785,0.000877788,0.0141467,0.00130906,-0.000135822,0.000444705
"BY60C-8_page_0361.out",-0.00447806,0.000846382,0.0137969,0.00126787,-0.000135661,0.000444746
"BY60C-8_page_0362.out",-0.00437282,0.000834774,0.0134051,0.00127383,-0.000136821,0.000418733
"BY60C-8_page_0363.out",-0.00424481,0.000865801,0.0130578,0.00125809,-0.00013508,0.000435913
"BY60C-8_page_0364.out",-0.00411278,0.000874696,0.0126837,0.00122369,-0.000129353,0.000442333
"BY60C-8_page_0365.out",-0.00399755,0.000843855,0.0123043,0.00120487,-0.00012821,0.000422735
"BY60C-8_page_0366.out",-0.00386798,0.000851759,0.0119287,0.00118543,-0.000118798,0.000412813
"BY60C-8_page_0367.out",-0.0037619,0.000840068,0.0115417,0.00117354,-0.000119914,0.000439121
"BY60C-8_page_0368.out",-0.00363612,0.000861324,0.0111448,0.00114561,-0.000115852,0.000420384
"BY60C-8_page_0369.out",-0.00349968,0.000838437,0.0107937,0.00112057,-0.000102682,0.000424127
"BY60C-8_page_0370.out",-0.00340304,0.000851888,0.0103845,0.00109407,-0.000112719,0.000432909
"BY60C-8_page_0371.out",-0.00327514,0.000819884,0.00999294,0.00106641,-0.00010458,0.000422645
"BY60C-8_page_0372.out",-0.00313235,0.000854295,0.00960846,0.0010314,-0.000104147,0.000415166
"BY60C-8_page_0373.out",-0.00301629,0.000866369,0.00921018,0.0010176,-9.82208e-05,0.000416908
"BY60C-8_page_0374.out",-0.00290623,0.000870445,0.00882045,0.000997759,-9.44098e-05,0.000406901
